FID	IID	Pop	#IID	PAT	MAT	SEX	SuperPop	Population
HG03077	HG03077	MSL	HG03077	0	0	1.0	AFR	MSL
HG03078	HG03078	MSL	HG03078	0	0	1.0	AFR	MSL
HG03084	HG03084	MSL	HG03084	0	0	1.0	AFR	MSL
HG03085	HG03085	MSL	HG03085	0	0	2.0	AFR	MSL
HG03086	HG03086	MSL	HG03086	0	0	2.0	AFR	MSL
HG03378	HG03378	MSL	HG03378	0	0	2.0	AFR	MSL
HG03383	HG03383	MSL						
HG03393	HG03393	MSL						
HG03397	HG03397	MSL	HG03397	0	0	1.0	AFR	MSL
HG03398	HG03398	MSL						
HG03431	HG03431	MSL						
HG03432	HG03432	MSL	HG03432	0	0	1.0	AFR	MSL
HG03433	HG03433	MSL	HG03433	0	0	1.0	AFR	MSL
HG03436	HG03436	MSL	HG03436	0	0	1.0	AFR	MSL
HG03437	HG03437	MSL	HG03437	0	0	2.0	AFR	MSL
HG03442	HG03442	MSL	HG03442	0	0	1.0	AFR	MSL
HG03445	HG03445	MSL	HG03445	0	0	1.0	AFR	MSL
HG03446	HG03446	MSL	HG03446	0	0	2.0	AFR	MSL
HG03457	HG03457	MSL	HG03457	0	0	1.0	AFR	MSL
HG03460	HG03460	MSL	HG03460	0	0	1.0	AFR	MSL
HG03461	HG03461	MSL	HG03461	0	0	2.0	AFR	MSL
HG03462	HG03462	MSL						
HG03472	HG03472	MSL	HG03472	0	0	1.0	AFR	MSL
HG03547	HG03547	MSL	HG03547	0	0	1.0	AFR	MSL
HG03548	HG03548	MSL	HG03548	0	0	2.0	AFR	MSL
HG03549	HG03549	MSL						
HG03556	HG03556	MSL	HG03556	0	0	1.0	AFR	MSL
HG03557	HG03557	MSL	HG03557	0	0	2.0	AFR	MSL
HG03558	HG03558	MSL	HG03558	0	0	2.0	AFR	MSL
HG03565	HG03565	MSL	HG03565	0	0	1.0	AFR	MSL
HG03566	HG03566	MSL						
HG03567	HG03567	MSL	HG03567	0	0	2.0	AFR	MSL
SL01	HG03052	MSL	HG03052	0	0	2.0	AFR	MSL
SL01	HG03053	MSL						
SL02	HG03054	MSL	HG03054	0	0	1.0	AFR	MSL
SL02	HG03055	MSL	HG03055	0	0	2.0	AFR	MSL
SL02	HG03056	MSL						
SL03	HG03058	MSL	HG03058	0	0	2.0	AFR	MSL
SL03	HG03059	MSL						
SL04	HG03061	MSL	HG03061	0	0	2.0	AFR	MSL
SL04	HG03062	MSL						
SL05	HG03063	MSL	HG03063	0	0	1.0	AFR	MSL
SL05	HG03064	MSL	HG03064	0	0	2.0	AFR	MSL
SL05	HG03065	MSL						
SL06	HG03066	MSL	HG03066	0	0	1.0	AFR	MSL
SL07	HG03069	MSL	HG03069	0	0	1.0	AFR	MSL
SL08	HG03072	MSL	HG03072	0	0	1.0	AFR	MSL
SL08	HG03073	MSL	HG03073	0	0	2.0	AFR	MSL
SL09	HG03076	MSL						
SL10	HG03079	MSL	HG03079	0	0	2.0	AFR	MSL
SL10	HG03080	MSL						
SL11	HG03081	MSL	HG03081	0	0	1.0	AFR	MSL
SL11	HG03082	MSL	HG03082	0	0	2.0	AFR	MSL
SL13	HG03088	MSL	HG03088	0	0	2.0	AFR	MSL
SL14	HG03091	MSL	HG03091	0	0	2.0	AFR	MSL
SL15	HG03095	MSL	HG03095	0	0	2.0	AFR	MSL
SL16	HG03096	MSL	HG03096	0	0	1.0	AFR	MSL
SL16	HG03097	MSL	HG03097	0	0	2.0	AFR	MSL
SL16	HG03098	MSL						
SL17	HG03209	MSL	HG03209	0	0	1.0	AFR	MSL
SL18	HG03212	MSL	HG03212	0	0	2.0	AFR	MSL
SL22	HG03224	MSL	HG03224	0	0	1.0	AFR	MSL
SL23	HG03225	MSL	HG03225	0	0	1.0	AFR	MSL
SL24	HG03376	MSL	HG03376	0	0	1.0	AFR	MSL
SL25	HG03380	MSL	HG03380	0	0	2.0	AFR	MSL
SL26	HG03382	MSL	HG03382	0	0	1.0	AFR	MSL
SL26	HG03384	MSL						
SL26	HG03399	MSL						
SL27	HG03385	MSL	HG03385	0	0	1.0	AFR	MSL
SL28	HG03388	MSL	HG03388	0	0	1.0	AFR	MSL
SL28	HG03390	MSL						
SL29	HG03391	MSL	HG03391	0	0	1.0	AFR	MSL
SL30	HG03381	MSL						
SL30	HG03394	MSL	HG03394	0	0	1.0	AFR	MSL
SL32	HG03401	MSL	HG03401	0	0	2.0	AFR	MSL
SL32	HG03402	MSL						
SL34	HG03408	MSL						
SL35	HG03410	MSL	HG03410	0	0	2.0	AFR	MSL
SL35	HG03411	MSL						
SL38	HG03419	MSL	HG03419	0	0	2.0	AFR	MSL
SL42	HG03428	MSL	HG03428	0	0	2.0	AFR	MSL
SL46	HG03439	MSL	HG03439	0	0	1.0	AFR	MSL
SL49	HG03449	MSL	HG03449	0	0	2.0	AFR	MSL
SL49	HG03450	MSL						
SL50	HG03451	MSL	HG03451	0	0	1.0	AFR	MSL
SL50	HG03452	MSL	HG03452	0	0	2.0	AFR	MSL
SL50	HG03453	MSL						
SL50i	HG03466	MSL						
SL50i	HG03468	MSL						
SL51	HG03454	MSL						
SL51	HG03455	MSL	HG03455	0	0	2.0	AFR	MSL
SL51	HG03456	MSL						
SL52	HG03458	MSL	HG03458	0	0	2.0	AFR	MSL
SL52	HG03459	MSL						
SL54	HG03464	MSL	HG03464	0	0	2.0	AFR	MSL
SL54	HG03465	MSL						
SL56	HG03438	MSL						
SL56	HG03470	MSL	HG03470	0	0	2.0	AFR	MSL
SL56i	HG03469	MSL	HG03469	0	0	1.0	AFR	MSL
SL56i	HG03471	MSL						
SL57	HG03473	MSL	HG03473	0	0	2.0	AFR	MSL
SL57	HG03474	MSL						
SL58	HG03476	MSL	HG03476	0	0	2.0	AFR	MSL
SL58	HG03477	MSL						
SL59	HG03478	MSL	HG03478	0	0	1.0	AFR	MSL
SL59	HG03479	MSL	HG03479	0	0	2.0	AFR	MSL
SL59	HG03480	MSL						
SL61	HG03484	MSL	HG03484	0	0	1.0	AFR	MSL
SL61	HG03485	MSL	HG03485	0	0	2.0	AFR	MSL
SL61	HG03486	MSL						
SL66	HG03559	MSL	HG03559	0	0	1.0	AFR	MSL
SL67	HG03563	MSL	HG03563	0	0	2.0	AFR	MSL
SL67	HG03564	MSL						
SL69	HG03569	MSL						
SL70	HG03571	MSL	HG03571	0	0	1.0	AFR	MSL
SL70	HG03572	MSL	HG03572	0	0	2.0	AFR	MSL
SL71	HG03574	MSL						
SL71	HG03575	MSL	HG03575	0	0	2.0	AFR	MSL
SL71	HG03576	MSL						
SL72	HG03577	MSL	HG03577	0	0	1.0	AFR	MSL
SL72	HG03578	MSL	HG03578	0	0	2.0	AFR	MSL
SL72	HG03579	MSL						
SL73	HG03582	MSL						
SL73	HG03583	MSL	HG03583	0	0	2.0	AFR	MSL
SL73	HG03584	MSL						
2382	NA19672	MXL						
2382	NA19674	MXL						
2393	NA19734	MXL	NA19734	0	0	2.0	AMR	MXL
2393	NA19735	MXL	NA19735	0	0	1.0	AMR	MXL
2394	NA19737	MXL						
2394	NA19738	MXL						
2395	NA19740	MXL	NA19740	0	0	2.0	AMR	MXL
2395	NA19741	MXL	NA19741	0	0	1.0	AMR	MXL
2395	NA19742	MXL						
2401	NA19752	MXL	NA19752	0	0	2.0	AMR	MXL
2401	NA19753	MXL						
2401	NA19754	MXL						
2405	NA19764	MXL	NA19764	0	0	2.0	AMR	MXL
2405	NA19766	MXL						
2414	NA19792	MXL	NA19792	0	0	1.0	AMR	MXL
2416	NA19797	MXL						
2416	NA19798	MXL						
m001	NA19648	MXL	NA19648	0	0	2.0	AMR	MXL
m001	NA19649	MXL	NA19649	0	0	1.0	AMR	MXL
m001	NA19650	MXL						
m002	NA19669	MXL	NA19669	0	0	2.0	AMR	MXL
m002	NA19670	MXL	NA19670	0	0	1.0	AMR	MXL
m002	NA19671	MXL						
m004	NA19675	MXL						
m004	NA19676	MXL	NA19676	0	0	1.0	AMR	MXL
m004	NA19677	MXL						
m005	NA19651	MXL	NA19651	0	0	2.0	AMR	MXL
m005	NA19652	MXL	NA19652	0	0	1.0	AMR	MXL
m005	NA19653	MXL						
m006	NA19654	MXL	NA19654	0	0	2.0	AMR	MXL
m006	NA19655	MXL	NA19655	0	0	1.0	AMR	MXL
m006	NA19656	MXL						
m007	NA19657	MXL	NA19657	0	0	2.0	AMR	MXL
m007	NA19658	MXL	NA19658	0	0	1.0	AMR	MXL
m007	NA19659	MXL						
m008	NA19662	MXL						
m009	NA19678	MXL	NA19678	0	0	2.0	AMR	MXL
m009	NA19679	MXL	NA19679	0	0	1.0	AMR	MXL
m009	NA19680	MXL						
m010	NA19681	MXL	NA19681	0	0	2.0	AMR	MXL
m010	NA19682	MXL	NA19682	0	0	1.0	AMR	MXL
m010	NA19683	MXL						
m008	NA19660	MXL						
m008	NA19661	MXL	NA19661	0	0	1.0	AMR	MXL
m011	NA19684	MXL	NA19684	0	0	2.0	AMR	MXL
m011	NA19685	MXL						
m011	NA19686	MXL						
m012	NA19663	MXL	NA19663	0	0	2.0	AMR	MXL
m012	NA19664	MXL	NA19664	0	0	1.0	AMR	MXL
m012	NA19665	MXL						
m014	NA19716	MXL	NA19716	0	0	2.0	AMR	MXL
m014	NA19717	MXL	NA19717	0	0	1.0	AMR	MXL
m014	NA19718	MXL						
m015	NA19719	MXL	NA19719	0	0	2.0	AMR	MXL
m015	NA19720	MXL	NA19720	0	0	1.0	AMR	MXL
m015	NA19721	MXL						
m016	NA19722	MXL	NA19722	0	0	2.0	AMR	MXL
m016	NA19723	MXL	NA19723	0	0	1.0	AMR	MXL
m016	NA19724	MXL						
m017	NA19725	MXL	NA19725	0	0	2.0	AMR	MXL
m017	NA19726	MXL	NA19726	0	0	1.0	AMR	MXL
m017	NA19727	MXL						
m018	NA19728	MXL	NA19728	0	0	2.0	AMR	MXL
m018	NA19729	MXL	NA19729	0	0	1.0	AMR	MXL
m018	NA19730	MXL						
m019	NA19731	MXL	NA19731	0	0	2.0	AMR	MXL
m019	NA19732	MXL	NA19732	0	0	1.0	AMR	MXL
m019	NA19733	MXL						
m023	NA19746	MXL	NA19746	0	0	2.0	AMR	MXL
m023	NA19747	MXL	NA19747	0	0	1.0	AMR	MXL
m023	NA19748	MXL						
m024	NA19749	MXL	NA19749	0	0	2.0	AMR	MXL
m024	NA19750	MXL	NA19750	0	0	1.0	AMR	MXL
m024	NA19751	MXL						
m026	NA19755	MXL	NA19755	0	0	2.0	AMR	MXL
m026	NA19756	MXL	NA19756	0	0	1.0	AMR	MXL
m026	NA19757	MXL						
m027	NA19758	MXL	NA19758	0	0	2.0	AMR	MXL
m027	NA19759	MXL	NA19759	0	0	1.0	AMR	MXL
m027	NA19760	MXL						
m028	NA19761	MXL	NA19761	0	0	2.0	AMR	MXL
m028	NA19762	MXL	NA19762	0	0	1.0	AMR	MXL
m028	NA19763	MXL						
m031	NA19770	MXL	NA19770	0	0	2.0	AMR	MXL
m031	NA19771	MXL	NA19771	0	0	1.0	AMR	MXL
m031	NA19772	MXL						
m032	NA19785	MXL	NA19785	0	0	2.0	AMR	MXL
m032	NA19786	MXL	NA19786	0	0	1.0	AMR	MXL
m032	NA19787	MXL						
m033	NA19773	MXL	NA19773	0	0	2.0	AMR	MXL
m033	NA19774	MXL	NA19774	0	0	1.0	AMR	MXL
m033	NA19775	MXL						
m034	NA19776	MXL	NA19776	0	0	2.0	AMR	MXL
m034	NA19777	MXL	NA19777	0	0	1.0	AMR	MXL
m034	NA19778	MXL						
m035	NA19779	MXL	NA19779	0	0	2.0	AMR	MXL
m035	NA19780	MXL	NA19780	0	0	1.0	AMR	MXL
m035	NA19781	MXL						
m036	NA19782	MXL	NA19782	0	0	2.0	AMR	MXL
m036	NA19783	MXL	NA19783	0	0	1.0	AMR	MXL
m036	NA19784	MXL						
m037	NA19788	MXL	NA19788	0	0	2.0	AMR	MXL
m037	NA19789	MXL	NA19789	0	0	1.0	AMR	MXL
m037	NA19790	MXL						
m039	NA19794	MXL	NA19794	0	0	2.0	AMR	MXL
m039	NA19795	MXL	NA19795	0	0	1.0	AMR	MXL
m039	NA19796	MXL						
PEL001	HG01565	PEL	HG01565	0	0	1.0	AMR	PEL
PEL001	HG01566	PEL	HG01566	0	0	2.0	AMR	PEL
PEL001	HG01567	PEL						
PEL003	HG01571	PEL	HG01571	0	0	1.0	AMR	PEL
PEL003	HG01572	PEL	HG01572	0	0	2.0	AMR	PEL
PEL003	HG01573	PEL						
PEL005	HG01577	PEL	HG01577	0	0	1.0	AMR	PEL
PEL005	HG01578	PEL	HG01578	0	0	2.0	AMR	PEL
PEL005	HG01579	PEL						
PEL006	HG01917	PEL	HG01917	0	0	1.0	AMR	PEL
PEL006	HG01918	PEL	HG01918	0	0	2.0	AMR	PEL
PEL006	HG01919	PEL						
PEL007	HG01892	PEL	HG01892	0	0	1.0	AMR	PEL
PEL007	HG01893	PEL	HG01893	0	0	2.0	AMR	PEL
PEL007	HG01898	PEL						
PEL009	HG01920	PEL	HG01920	0	0	1.0	AMR	PEL
PEL009	HG01921	PEL	HG01921	0	0	2.0	AMR	PEL
PEL009	HG01922	PEL						
PEL010	HG01923	PEL	HG01923	0	0	1.0	AMR	PEL
PEL010	HG01924	PEL	HG01924	0	0	2.0	AMR	PEL
PEL010	HG01925	PEL						
PEL011	HG01926	PEL	HG01926	0	0	1.0	AMR	PEL
PEL011	HG01927	PEL	HG01927	0	0	2.0	AMR	PEL
PEL011	HG01928	PEL						
PEL013	HG01932	PEL	HG01932	0	0	1.0	AMR	PEL
PEL013	HG01933	PEL	HG01933	0	0	2.0	AMR	PEL
PEL013	HG01934	PEL						
PEL014	HG01935	PEL	HG01935	0	0	1.0	AMR	PEL
PEL014	HG01936	PEL	HG01936	0	0	2.0	AMR	PEL
PEL014	HG01937	PEL						
PEL015	HG01938	PEL	HG01938	0	0	1.0	AMR	PEL
PEL015	HG01939	PEL	HG01939	0	0	2.0	AMR	PEL
PEL015	HG01940	PEL						
PEL016	HG01941	PEL	HG01941	0	0	1.0	AMR	PEL
PEL016	HG01942	PEL	HG01942	0	0	2.0	AMR	PEL
PEL016	HG01943	PEL						
PEL017	HG01944	PEL	HG01944	0	0	1.0	AMR	PEL
PEL017	HG01945	PEL	HG01945	0	0	2.0	AMR	PEL
PEL017	HG01946	PEL						
PEL018	HG01947	PEL	HG01947	0	0	1.0	AMR	PEL
PEL018	HG01948	PEL	HG01948	0	0	2.0	AMR	PEL
PEL018	HG01949	PEL						
PEL019	HG01950	PEL	HG01950	0	0	1.0	AMR	PEL
PEL019	HG01951	PEL	HG01951	0	0	2.0	AMR	PEL
PEL019	HG01952	PEL						
PEL020	HG01953	PEL	HG01953	0	0	1.0	AMR	PEL
PEL020	HG01954	PEL	HG01954	0	0	2.0	AMR	PEL
PEL020	HG01955	PEL						
PEL023	HG01967	PEL	HG01967	0	0	1.0	AMR	PEL
PEL023	HG01968	PEL	HG01968	0	0	2.0	AMR	PEL
PEL023	HG01969	PEL						
PEL024	HG01970	PEL	HG01970	0	0	1.0	AMR	PEL
PEL024	HG01971	PEL	HG01971	0	0	2.0	AMR	PEL
PEL024	HG01972	PEL						
PEL21	HG01961	PEL	HG01961	0	0	1.0	AMR	PEL
PEL22	HG01965	PEL	HG01965	0	0	2.0	AMR	PEL
PEL25	HG01973	PEL	HG01973	0	0	2.0	AMR	PEL
PEL25	HG01974	PEL	HG01974	0	0	1.0	AMR	PEL
PEL25	HG01975	PEL						
PEL26	HG01976	PEL	HG01976	0	0	2.0	AMR	PEL
PEL26	HG01977	PEL	HG01977	0	0	1.0	AMR	PEL
PEL26	HG01978	PEL						
PEL27	HG01979	PEL	HG01979	0	0	1.0	AMR	PEL
PEL27	HG01980	PEL	HG01980	0	0	2.0	AMR	PEL
PEL27	HG01981	PEL						
PEL28	HG01982	PEL	HG01982	0	0	1.0	AMR	PEL
PEL28	HG01983	PEL						
PEL28	HG01984	PEL						
PEL29	HG01991	PEL	HG01991	0	0	1.0	AMR	PEL
PEL29	HG01992	PEL	HG01992	0	0	2.0	AMR	PEL
PEL29	HG01993	PEL						
PEL30	HG01995	PEL						
PEL31	HG01997	PEL	HG01997	0	0	2.0	AMR	PEL
PEL31	HG01998	PEL						
PEL31	HG02008	PEL	HG02008	0	0	1.0	AMR	PEL
PEL33	HG02002	PEL	HG02002	0	0	1.0	AMR	PEL
PEL33	HG02003	PEL	HG02003	0	0	2.0	AMR	PEL
PEL33	HG02004	PEL						
PEL34	HG02006	PEL	HG02006	0	0	2.0	AMR	PEL
PEL35	HG02089	PEL	HG02089	0	0	2.0	AMR	PEL
PEL35	HG02090	PEL	HG02090	0	0	1.0	AMR	PEL
PEL35	HG02091	PEL						
PEL37	HG02102	PEL	HG02102	0	0	2.0	AMR	PEL
PEL38	HG02104	PEL	HG02104	0	0	1.0	AMR	PEL
PEL38	HG02105	PEL	HG02105	0	0	2.0	AMR	PEL
PEL38	HG02106	PEL						
PEL39	HG02146	PEL	HG02146	0	0	1.0	AMR	PEL
PEL39	HG02147	PEL	HG02147	0	0	2.0	AMR	PEL
PEL39	HG02148	PEL						
PEL40	HG02150	PEL	HG02150	0	0	1.0	AMR	PEL
PEL41	HG02252	PEL	HG02252	0	0	2.0	AMR	PEL
PEL41	HG02253	PEL	HG02253	0	0	1.0	AMR	PEL
PEL41	HG02254	PEL						
PEL42	HG02259	PEL	HG02259	0	0	1.0	AMR	PEL
PEL42	HG02260	PEL	HG02260	0	0	2.0	AMR	PEL
PEL42	HG02261	PEL						
PEL43	HG02262	PEL	HG02262	0	0	1.0	AMR	PEL
PEL44	HG02265	PEL	HG02265	0	0	1.0	AMR	PEL
PEL44	HG02266	PEL	HG02266	0	0	2.0	AMR	PEL
PEL44	HG02267	PEL						
PEL46	HG02271	PEL	HG02271	0	0	1.0	AMR	PEL
PEL46	HG02272	PEL	HG02272	0	0	2.0	AMR	PEL
PEL46	HG02273	PEL						
PEL47	HG02274	PEL	HG02274	0	0	1.0	AMR	PEL
PEL47	HG02275	PEL	HG02275	0	0	2.0	AMR	PEL
PEL47	HG02276	PEL						
PEL48	HG02277	PEL	HG02277	0	0	1.0	AMR	PEL
PEL48	HG02278	PEL	HG02278	0	0	2.0	AMR	PEL
PEL48	HG02279	PEL						
PEL49	HG02285	PEL	HG02285	0	0	1.0	AMR	PEL
PEL49	HG02286	PEL	HG02286	0	0	2.0	AMR	PEL
PEL49	HG02287	PEL						
PEL50	HG02288	PEL						
PEL51	HG02291	PEL	HG02291	0	0	1.0	AMR	PEL
PEL51	HG02292	PEL	HG02292	0	0	2.0	AMR	PEL
PEL51	HG02293	PEL						
PEL52	HG02298	PEL	HG02298	0	0	2.0	AMR	PEL
PEL52	HG02299	PEL	HG02299	0	0	1.0	AMR	PEL
PEL52	HG02300	PEL						
PEL53	HG02301	PEL	HG02301	0	0	2.0	AMR	PEL
PEL53	HG02302	PEL						
PEL53	HG02303	PEL						
PEL54	HG02304	PEL	HG02304	0	0	1.0	AMR	PEL
PEL55	HG02312	PEL	HG02312	0	0	2.0	AMR	PEL
PEL56	HG02344	PEL						
PEL56	HG02345	PEL	HG02345	0	0	2.0	AMR	PEL
PEL57	HG02347	PEL						
PEL57	HG02348	PEL	HG02348	0	0	2.0	AMR	PEL
PEL58	HG02415	PEL						
PEL59	HG02425	PEL	HG02425	0	0	2.0	AMR	PEL
HG03022	HG03022	PJL	HG03022	0	0	2.0	SAS	PJL
PK02	HG01583	PJL	HG01583	0	0	1.0	SAS	PJL
PK03	HG01586	PJL	HG01586	0	0	1.0	SAS	PJL
PK04	HG01589	PJL	HG01589	0	0	1.0	SAS	PJL
PK04	HG01590	PJL						
PK05	HG01593	PJL	HG01593	0	0	2.0	SAS	PJL
PK05	HG01594	PJL						
PK06	HG02490	PJL	HG02490	0	0	1.0	SAS	PJL
PK06	HG02491	PJL	HG02491	0	0	2.0	SAS	PJL
PK06	HG02492	PJL						
PK07	HG02493	PJL	HG02493	0	0	1.0	SAS	PJL
PK07	HG02494	PJL	HG02494	0	0	2.0	SAS	PJL
PK07	HG02495	PJL						
PK08	HG02597	PJL	HG02597	0	0	1.0	SAS	PJL
PK08	HG02599	PJL						
PK09	HG02600	PJL	HG02600	0	0	1.0	SAS	PJL
PK09	HG02601	PJL	HG02601	0	0	2.0	SAS	PJL
PK09	HG02602	PJL						
PK10	HG02603	PJL	HG02603	0	0	1.0	SAS	PJL
PK10	HG02604	PJL	HG02604	0	0	2.0	SAS	PJL
PK10	HG02605	PJL						
PK11	HG02648	PJL	HG02648	0	0	1.0	SAS	PJL
PK11	HG02649	PJL	HG02649	0	0	2.0	SAS	PJL
PK11	HG02650	PJL						
PK12	HG02651	PJL	HG02651	0	0	1.0	SAS	PJL
PK12	HG02652	PJL	HG02652	0	0	2.0	SAS	PJL
PK12	HG02653	PJL						
PK13	HG02654	PJL	HG02654	0	0	1.0	SAS	PJL
PK13	HG02655	PJL	HG02655	0	0	2.0	SAS	PJL
PK13	HG02656	PJL						
PK14	HG02657	PJL	HG02657	0	0	1.0	SAS	PJL
PK14	HG02658	PJL	HG02658	0	0	2.0	SAS	PJL
PK14	HG02659	PJL						
PK15	HG02660	PJL	HG02660	0	0	1.0	SAS	PJL
PK15	HG02661	PJL	HG02661	0	0	2.0	SAS	PJL
PK15	HG02662	PJL						
PK16	HG02681	PJL	HG02681	0	0	1.0	SAS	PJL
PK16	HG02682	PJL	HG02682	0	0	2.0	SAS	PJL
PK16	HG02683	PJL						
PK17	HG02684	PJL	HG02684	0	0	1.0	SAS	PJL
PK17	HG02685	PJL	HG02685	0	0	2.0	SAS	PJL
PK17	HG02686	PJL						
PK18	HG02687	PJL	HG02687	0	0	1.0	SAS	PJL
PK18	HG02688	PJL	HG02688	0	0	2.0	SAS	PJL
PK18	HG02689	PJL						
PK19	HG02690	PJL	HG02690	0	0	1.0	SAS	PJL
PK19	HG02691	PJL	HG02691	0	0	2.0	SAS	PJL
PK19	HG02692	PJL						
PK20	HG02694	PJL	HG02694	0	0	2.0	SAS	PJL
PK21	HG02696	PJL	HG02696	0	0	1.0	SAS	PJL
PK21	HG02697	PJL	HG02697	0	0	2.0	SAS	PJL
PK21	HG02698	PJL						
PK22	HG02699	PJL	HG02699	0	0	1.0	SAS	PJL
PK22	HG02700	PJL	HG02700	0	0	2.0	SAS	PJL
PK22	HG02701	PJL						
PK23	HG02724	PJL	HG02724	0	0	1.0	SAS	PJL
PK23	HG02725	PJL	HG02725	0	0	2.0	SAS	PJL
PK23	HG02726	PJL						
PK24	HG02727	PJL	HG02727	0	0	1.0	SAS	PJL
PK24	HG02728	PJL	HG02728	0	0	2.0	SAS	PJL
PK24	HG02729	PJL						
PK25	HG02731	PJL	HG02731	0	0	2.0	SAS	PJL
PK26	HG02733	PJL	HG02733	0	0	1.0	SAS	PJL
PK26	HG02734	PJL	HG02734	0	0	2.0	SAS	PJL
PK26	HG02735	PJL						
PK27	HG02736	PJL	HG02736	0	0	1.0	SAS	PJL
PK27	HG02737	PJL	HG02737	0	0	2.0	SAS	PJL
PK27	HG02738	PJL						
PK28	HG02774	PJL	HG02774	0	0	1.0	SAS	PJL
PK28	HG02775	PJL	HG02775	0	0	2.0	SAS	PJL
PK28	HG02776	PJL						
PK29	HG02778	PJL	HG02778	0	0	2.0	SAS	PJL
PK29	HG02779	PJL						
PK30	HG02780	PJL	HG02780	0	0	1.0	SAS	PJL
PK30	HG02781	PJL						
PK31	HG02783	PJL	HG02783	0	0	1.0	SAS	PJL
PK31	HG02784	PJL	HG02784	0	0	2.0	SAS	PJL
PK31	HG02785	PJL						
PK32	HG02786	PJL	HG02786	0	0	1.0	SAS	PJL
PK32	HG02787	PJL	HG02787	0	0	2.0	SAS	PJL
PK32	HG02788	PJL						
PK33	HG02789	PJL	HG02789	0	0	1.0	SAS	PJL
PK33	HG02790	PJL	HG02790	0	0	2.0	SAS	PJL
PK33	HG02791	PJL						
PK34	HG02792	PJL	HG02792	0	0	1.0	SAS	PJL
PK34	HG02793	PJL	HG02793	0	0	2.0	SAS	PJL
PK34	HG02794	PJL						
PK35	HG03015	PJL	HG03015	0	0	1.0	SAS	PJL
PK35	HG03016	PJL	HG03016	0	0	2.0	SAS	PJL
PK35	HG03017	PJL						
PK36	HG03018	PJL	HG03018	0	0	1.0	SAS	PJL
PK36	HG03019	PJL	HG03019	0	0	2.0	SAS	PJL
PK37	HG03021	PJL	HG03021	0	0	1.0	SAS	PJL
PK37	HG03023	PJL						
PK38	HG03228	PJL	HG03228	0	0	1.0	SAS	PJL
PK38	HG03229	PJL	HG03229	0	0	2.0	SAS	PJL
PK38	HG03230	PJL						
PK40	HG03234	PJL	HG03234	0	0	1.0	SAS	PJL
PK40	HG03235	PJL	HG03235	0	0	2.0	SAS	PJL
PK40	HG03236	PJL						
PK41	HG03237	PJL	HG03237	0	0	1.0	SAS	PJL
PK41	HG03238	PJL	HG03238	0	0	2.0	SAS	PJL
PK41	HG03239	PJL						
PK42	HG03487	PJL						
PK42	HG03488	PJL	HG03488	0	0	2.0	SAS	PJL
PK42	HG03489	PJL						
PK43	HG03490	PJL	HG03490	0	0	1.0	SAS	PJL
PK43	HG03491	PJL	HG03491	0	0	2.0	SAS	PJL
PK43	HG03492	PJL						
PK44	HG03618	PJL						
PK44	HG03619	PJL	HG03619	0	0	2.0	SAS	PJL
PK44	HG03620	PJL						
PK45	HG03621	PJL						
PK46	HG03624	PJL	HG03624	0	0	1.0	SAS	PJL
PK46	HG03625	PJL	HG03625	0	0	2.0	SAS	PJL
PK46	HG03626	PJL						
PK47	HG03629	PJL	HG03629	0	0	1.0	SAS	PJL
PK48	HG03631	PJL	HG03631	0	0	2.0	SAS	PJL
PK49	HG03633	PJL						
PK49	HG03634	PJL	HG03634	0	0	2.0	SAS	PJL
PK49	HG03635	PJL						
PK50	HG03636	PJL	HG03636	0	0	1.0	SAS	PJL
PK50	HG03638	PJL						
PK51	HG03639	PJL						
PK51	HG03640	PJL	HG03640	0	0	2.0	SAS	PJL
PK51	HG03641	PJL						
PK52	HG03649	PJL	HG03649	0	0	1.0	SAS	PJL
PK52	HG03650	PJL						
PK52	HG03651	PJL						
PK53	HG03652	PJL	HG03652	0	0	1.0	SAS	PJL
PK53	HG03653	PJL	HG03653	0	0	2.0	SAS	PJL
PK53	HG03654	PJL						
PK54	HG03656	PJL						
PK54	HG03657	PJL						
PK55	HG03660	PJL	HG03660	0	0	1.0	SAS	PJL
PK56	HG03663	PJL	HG03663	0	0	1.0	SAS	PJL
PK58	HG03667	PJL	HG03667	0	0	1.0	SAS	PJL
PK58	HG03668	PJL	HG03668	0	0	2.0	SAS	PJL
PK58	HG03669	PJL						
PK59	HG03699	PJL						
PK59	HG03700	PJL						
PK59	HG03701	PJL						
PK60	HG03702	PJL	HG03702	0	0	1.0	SAS	PJL
PK60	HG03703	PJL	HG03703	0	0	2.0	SAS	PJL
PK60	HG03704	PJL						
PK61	HG03705	PJL	HG03705	0	0	1.0	SAS	PJL
PK61	HG03706	PJL	HG03706	0	0	2.0	SAS	PJL
PK61	HG03707	PJL						
PK62	HG03708	PJL	HG03708	0	0	1.0	SAS	PJL
PK62	HG03709	PJL	HG03709	0	0	2.0	SAS	PJL
PK62	HG03710	PJL						
PK63	HG03761	PJL						
PK63	HG03762	PJL	HG03762	0	0	2.0	SAS	PJL
PK63	HG03763	PJL						
PK64	HG03765	PJL	HG03765	0	0	2.0	SAS	PJL
PK64	HG03766	PJL						
PK65	HG03767	PJL	HG03767	0	0	1.0	SAS	PJL
PK65	HG03769	PJL						
PR01	HG00551	PUR	HG00551	0	0	2.0	AMR	PUR
PR01	HG00552	PUR						
PR01	HG01075	PUR	HG01075	0	0	1.0	AMR	PUR
